text,retweet_count,hashtags,user_mentions
RT @eliz_lloyd: In 2015 ITV were bold and showed a real understanding that politics had changed. These plans fall far short of that. Time f…,61,[],['eliz_lloyd']
My thanks to @GlasgowSEPolice team who are working hard with their @scotfire_glasgo colleagues to keep Pollokshields safe this fireworks season. https://t.co/5g0SbcQezF,55,[],"['GlasgowSEPolice', 'scotfire_glasgo']"
"RT @ScotGovFM: From the launch of a green investment programme and funding for active travel, to a joint press conference to set out #Brexi…",107,[],['ScotGovFM']
RT @theSNP: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 Scotland goes to the polls on Thursday 12 December to vote in one of the most important elections of our time. 📬 If v…,121,[],['theSNP']
RT @theSNP: 📣 Anne McTaggart: “I really want to be part of something positive. Labour hasn’t done anything positive of note for a long time…,338,[],['theSNP']
Great to welcome former Labour MSP ⁦@AnneMcTaggart23⁩ to ⁦@theSNP⁩ and our Glasgow council group.  https://t.co/UcJ1yLmdjS,334,[],"['AnneMcTaggart23', 'theSNP']"
RT @SunriseDances: Thanks for Albert Dr. dance @NicolaSturgeon! Here w/some kids from Four Corners project &amp; head teachers @StAlbertsG41 @p…,16,[],"['SunriseDances', 'NicolaSturgeon', 'StAlbertsG41']"
Dancing (badly!) in the rain with local school kids in Pollokshields - I love Fridays in my constituency! Well done to @SunriseDances and local schools for this fantastic project. https://t.co/wCXMLbJTFm,532,[],['SunriseDances']
Great time in Leith this morning with the fantastic @DeidreBrock - #VoteSNP in #GE19 to escape the chaos of Brexit and put Scotland’s future in Scotland’s hands. https://t.co/EZ3RBTfqXv,160,"['VoteSNP', 'GE19']",['DeidreBrock']
RT @pollokshieldsps: Wow what a lunchtime! Having a wee Jij 🕺 💃 outside in the rain ☔️ and only our First Minister @NicolaSturgeon came out…,70,[],"['pollokshieldsps', 'NicolaSturgeon']"
RT @StephenGethins: Deciding to vote for another party than the one you served is never easy. Incredibly grateful and honoured by Frances M…,370,[],['StephenGethins']
Former Lib Dem Provost backs ⁦@StephenGethins⁩ as the best candidate for North East Fife 👍 https://t.co/rbWaDma7MP,322,[],['StephenGethins']
RT @alistairkgrant: .@NicolaSturgeon out campaigning at the Foot of the Walk in Leith. https://t.co/pw6EjTukWW,138,[],"['alistairkgrant', 'NicolaSturgeon']"
RT @scottishcare: Here's @DrDMacaskill and @GogiJoshi with the First Minister @NicolaSturgeon yesterday at our Parliamentary Reception. Thi…,17,[],"['scottishcare', 'DrDMacaskill', 'GogiJoshi', 'NicolaSturgeon']"
"RT @befriendingnet: Excited to be joined @scotparl by @nicolasturgeon, @willie_rennie , @Jackson_Carlaw @labourrichard, @KenMacintoshMSP su…",17,[],"['befriendingnet', 'ScotParl', 'NicolaSturgeon', 'willie_rennie', 'Jackson_Carlaw', 'LabourRichard', 'KenMacintoshMSP']"
Congrats @charlottearmit7 - you’re a star! https://t.co/4UkjxZgYe8,34,[],['charlottearmit7']
"I’m glad her fellow councillors responded in this way. Eva Bolander was brave enough to recognise mistakes - but the fact is she was a good Lord Provost who served Glasgow with grace and dignity. As a resident and representative of the city, I thank her for her service. https://t.co/pd5sgsLdE4",304,[],[]
"RT @theSNP: 📢  @NicolaSturgeon: ""Whether it's the Tories or Labour, the Westminster system is broken.""🏴󠁧󠁢󠁳󠁣󠁴󠁿  That's why the SNP is the…",411,[],"['theSNP', 'NicolaSturgeon']"
@StAlbertsG41 @ScotParl Hope you enjoyed the visit @StAlbertsG41 - sorry I wasn’t able to catch up with you. Hope to see you back in Pollokshields soon.,2,[],"['StAlbertsG41', 'ScotParl', 'StAlbertsG41']"
"RT @theSNP: 📢 #GE2019 is set for Thursday 12 of December, and it’s more important than ever that people in Scotland are registered to vote.…",243,['GE2019'],['theSNP']
RT @bbcdebatenight: “We have got to have our own voice as an independent country.”@theSNP’s @maureenSNP says a ‘no vote’ to Scottish inde…,257,[],"['bbcdebatenight', 'theSNP', 'maureenSNP']"
RT @theSNP: “I’ve always voted @scottishlabour in the past. This time I know who I’ll vote. I don’t need anyone knocking on my door. It’ll…,580,[],"['theSNP', 'scottishlabour']"
RT @bbcdebatenight: “Scotland’s decisions are never respected.”This audience member says Scotland does not have a voice in the UK electio…,641,[],['bbcdebatenight']
"RT @theSNP: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @NicolaSturgeon: At this election, Scotland’s future is on the line.📣 A vote for the SNP will demand Scotland’s right…",1002,[],"['theSNP', 'NicolaSturgeon']"
"RT @Feorlean: Brexit deal will cost £1,600 per person - BBC News https://t.co/GHvr1yTj3m",105,[],['Feorlean']
RT @Political_AlanS: Next stop - Stirling. Speaking with @NicolaSturgeon about which eventual PM gives the SNP a better chance of securing…,93,[],"['Political_AlanS', 'NicolaSturgeon']"
RT @AlynSmith: Pleasure to welcome @NicolaSturgeon to fabulous @CreateStirling to launch my #activeSNP Stirling campaign. Stirling is the h…,129,['activeSNP'],"['AlynSmith', 'NicolaSturgeon', 'CreateStirling']"
"RT @CreateStirling: Thank you Nicola Sturgeon and Alyn Smith for making @madeinstirling at 44 King Street, Stirling the first stop on the c…",46,[],"['CreateStirling', 'MadeInStirling']"
RT @RiaDRobertson: Candidate with rosette ✔Politician holding baby photo ✔Enthusiastic activists ✔Must be election campaign time! #VoteS…,32,[],['RiaDRobertson']
Congrats @GirlchampJinty - proud of you. https://t.co/JN73qJa1p6,19,[],['GirlchampJinty']
RT @Dr_PhilippaW: Government may claim the #NHS are not on the table in #ToryTrumpTradeDeal but officials already meeting big US Pharma who…,654,"['NHS', 'ToryTrumpTradeDeal']",['Dr_PhilippaW']
RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 @NicolaSturgeon has hit the #GE2019 campaign trail in Stirling. #voteSNP to stop Brexit and demand that Scotla…,142,"['GE2019', 'voteSNP']","['rosscolquhoun', 'NicolaSturgeon']"
How many times do we have to say this?We. Do. Not. Believe. You. https://t.co/1QX9E7ZzwL,7938,[],[]
"RT @TheEveningTimes: OPINION: ""The Tories now make no effort to conceal their disdain and disrespect for the Scottish Parliament – they are…",247,[],['theeveningtimes']
"Seeing lots of chat this morning about tactical voting to maximise Remain vote. @theSNP is the challenger in every Tory held seat in Scotland. So if you want to stop Brexit and remove Boris Johnson, #VoteSNP is the only way to do it. #GE19",3027,"['VoteSNP', 'GE19']",['theSNP']
RT @MhairiHunter: Going to the Indy Rally on Saturday in George Square? Why not join us afterwards for an hour’s canvassing to help re-elec…,90,[],['MhairiHunter']
"RT @theSNP: Scotland will have its say in a General Election. The world is waiting for Scotland, so let's win our nation's independence.…",1085,[],['theSNP']
"RT @rosscolquhoun: 🏴󠁧󠁢󠁳󠁣󠁴󠁿 It’s great to see so many #activeSNP tweets this evening. Winter is coming, but hopefully this General Election…",156,['activeSNP'],['rosscolquhoun']
👍👍 https://t.co/jJUrghqzLG,365,[],[]
#GE19 is on and @theSNP is up and running. I’ll be joining @AlynSmith in Stirling tomorrow as we launch our campaign to stop Brexit and demand Scotland’s right to choose independence. Good luck to all our candidates and teams. #voteSNP,1170,"['GE19', 'voteSNP']","['theSNP', 'AlynSmith']"
Gaun yersel @LewisCapaldi - first Scottish solo artist for nearly 40 years to reach Number 1 in USA 🇺🇸 🏴󠁧󠁢󠁳󠁣󠁴󠁿 https://t.co/EXCRuav2Mo,1115,[],['LewisCapaldi']
RT @GlasgowSEPolice: The winner of our school competition in #Pollokshields is #TheFireworkFairy chosen by MSP @NicolaSturgeon as it’s visu…,19,"['Pollokshields', 'TheFireworkFairy']","['GlasgowSEPolice', 'NicolaSturgeon']"
A General Election is coming and it will be crucial to Scotland’s future. Make sure you are registered to vote. Sign up here. https://t.co/LwVnbBspjR…  https://t.co/hq9lTGBBPu,1310,[],[]
"RT @Actn4ChildrScot: Big thanks to @NicolaSturgeon for spending some time at our stall in the @ScotParl, meeting staff and hearing more abo…",16,[],"['Actn4ChildrScot', 'NicolaSturgeon', 'ScotParl']"
a) it’s not an SNP rally - it’s @ScotNational and b) it was announced last week. https://t.co/5VCyFfXLym,2195,[],['ScotNational']
"Devastated by this news. John was a stalwart of @theSNP. As well as Derek’s office manager, he was a committed activist and valued member of our National Executive Committee. A true giant of a man, in every sense. My love and thoughts are with his family, friends and colleagues https://t.co/XiROa5N9tA",227,[],['theSNP']
"@ReidEileen1 Great news, E...sending lots of love xxx",0,[],['ReidEileen1']
RT @lewis_goodall: No ifs. No buts. We are not leaving the EU on October 31st.It’s hard to think of another promise from a prime minister…,1355,[],['lewis_goodall']
RT @IanDunt: Those calling for a referendum before an election really do need to explain how they'll find in the numbers in the Commons and…,417,[],['IanDunt']
RT @eucopresident: The EU27 has agreed that it will accept the UK's request for a #Brexit flextension until 31 January 2020. The decision i…,8566,['Brexit'],['eucopresident']
RT @BBCScotland: In 1974 a group of factory workers staged a protest that would have an incredible impact.Catch #NaePasaran streaming now…,305,['NaePasaran'],['BBCScotland']
RT @lewis_goodall: Interesting. Govt lukewarm response to this implies they’re perhaps not as keen on an election as they’ve said. Implies…,718,[],['lewis_goodall']
"Peace, love and goodwill to all my friends and constituents celebrating Diwali. Happy #Diwali2019",169,['Diwali2019'],[]
"6/ Finally, all of this Brexit chaos is being imposed on Scotland against our will. To stop this ever happening again, we need to be independent - which is why the demand for #indyref2020 will be at heart of @theSNP campaign. ENDS",532,['indyref2020'],['theSNP']
"5/ For the argument for election in more detail, this is a good read. There are undoubtedly pros and cons but, assuming extension for Jan 31 secured, the case for acting now is strong. https://t.co/GngBN1D078",341,[],[]
"4/ To change the course Johnson is taking us on, we need to beat him. I accept that challenge for @theSNP in Scotland. Other parties have to do the same elsewhere in UK. Doing nothing almost guarantees he gets what he wants - Brexit delivered, possibly through ‘no deal’.",276,[],['theSNP']
"3/ For all his bluster, Johnson would much prefer to fight an election with Brexit already ‘delivered’. An election now would instead force him to explain his failure to keep his 31 October ‘do or die’ promise and also defend his bad deal.",255,[],[]
"2/ Re a People’s Vote, I’ve strongly supported that and @theSNP would vote for it - but there’s no evidence that the majority for it exists within this Parliament. And if there is an extension to Jan 31, the clock starts ticking again immediately. We have no time to waste.",250,[],['theSNP']
"1/ A thread on our call for a general election. Firstly, we have to ask ourselves what the alternative is. Doing nothing allows Johnson to get his bad deal through (with Lab support) or, even worse, run down clock to end January when no deal becomes a real risk all over again",1458,[],[]
"Loving all the #ActiveSNP tweets today - teams all over the country out engaging with voters and making the case for independence. Well done, everyone. #indyref2020",503,"['ActiveSNP', 'indyref2020']",[]
"RT @fidelmacook: My col. today: Fidelma Cook: With every Tory taunt at Westminster, support for independence grows https://t.co/u0AL0ayPrO",241,[],['fidelmacook']
This from @PickardJE in @FT is essential reading for anyone inclined to believe Boris Johnson’s promises on workers’ rights. https://t.co/IhT9t25fNn,952,[],"['PickardJE', 'FT']"
What a game. Well done @EnglandRugby #RWC2019 https://t.co/tIKkRqblmR,369,['RWC2019'],['EnglandRugby']
"I hope in his heart @mgoldenmsp knows this comment was deeply ill judged and beneath him. Now more than ever, decent politicians should be united in welcoming people who choose to make Scotland their home - whether they come from England, like my late grandmother, or elsewhere. https://t.co/rhTqZYATDM",1201,[],['mgoldenmsp']
"RT @tprwills: Well done @debasersfilums and the #NaePasaran legends ✊🏼. Protest tomorrow (Sat) @ 1200, corner of Princes St and The Mound i…",146,[],['tprwills']
"RT @STVNews: Remembering trade unionist and activist Jimmy Reid, as a definitive new biography was launched today. Read a personal account…",61,[],['STVNews']
RT @ScotGrocersFed: First Minister makes big announcement on DRS - business rates will not be levied on RVMs. great news and will help reta…,45,[],['ScotGrocersFed']
"As the Brexit chaos continues, a message from me and @scotgov to EU nationals living in Scotland. https://t.co/iGoAgjJlNR",1546,[],['scotgov']
"RT @scotgov: “Whether you have lived here for months or many years, Scotland is your home, you are welcome here, and we want you to stay.”…",3017,[],['scotgov']
Join me next Saturday 2 November in George Square for #indyref2020 rally hosted by @ScotNational - details here https://t.co/BkWUhq7GmP https://t.co/rEk9cYfEms,893,['indyref2020'],['ScotNational']
RT @ScotNational: Tomorrow's front page: First Minister to demand #indyref2020 at our major Yes rally ... and Davidson in huge conflict of…,196,['indyref2020'],['ScotNational']
"RT @theSNP: 🏴󠁧󠁢󠁳󠁣󠁴󠁿Join @NicolaSturgeon in George Square, Glasgow on Saturday 2nd November for the #IndyRef2020 rally, hosted by @ScotNatio…",636,['IndyRef2020'],"['theSNP', 'NicolaSturgeon']"
"RT @AlexBoyd: Wow, we've just received our Baby Box from @scotgov. We can't believe how much they managed to get in there! From clothing, t…",377,[],"['AlexBoyd', 'scotgov']"
"So Johnson appears to be saying to MPs ‘if you vote for an election, I’ll bring back my bad Brexit bill and try to drag us out of the EU before we go to the polls’. Elections should be exercises in letting voters decide, not devices for charlatans to get their own way.",7486,[],[]
RT @GdnScotland: Ruth Davidson under fire for 'wholly unethical' lobbying job https://t.co/aZ2iWt0AAs,309,[],['GdnScotland']
This analysis is spot on IMO. https://t.co/sMl0JbFFp9,219,[],[]
"RT @GlennBBC: “If the Scottish people want a referendum, it’s for them to decide”Wales First Minister ⁦@MarkDrakeford⁩ does not think Wes…",426,[],"['GlennBBC', 'MarkDrakeford']"
RT @eliz_lloyd: Powerful comment from @fmwales - and immediately illustrated in practice by the PMs response to @IanBlackfordMP at PMQs whe…,141,[],"['eliz_lloyd', 'fmwales']"
RT @IanBlackfordMP: An unimaginable tragedy. My thoughts go out to all those concerned. https://t.co/vtKiqUeYOr,99,[],[]
"RT @faisalislam: PM said rather too candidly ""The Scottish Parliament has no role in approving this deal"" - errr, his WA Bill's own explana…",1109,[],['faisalislam']
